stop_id,stop_lat,stop_lon
A--12498,4.665334117,-74.14438334
A--12499,4.66666995,-74.14797184
A--125,4.701268785,-74.12679883
A--12500,4.670538617,-74.15176518
A--12501,4.673649617,-74.15265818
A--12502,4.677297951,-74.15376201
A--12503,4.681776784,-74.15584885
A--12504,4.687507618,-74.16021735
A--12505,4.691000951,-74.16266202
A--12506,4.686558284,-74.16011368
A--12507,4.680847784,-74.16616835
A--12508,4.680337451,-74.16421152
A--12509,4.683281426,-74.16482991
A--12512,4.676432617,-74.12896567
A--12513,4.679218117,-74.131783
A--12514,4.680710784,-74.1317125
A--12515,4.682089951,-74.1323895
A--12516,4.680380951,-74.1355195
A--12517,4.678110117,-74.13940551
A--12518,4.677941284,-74.14205784
A--12519,4.679863617,-74.14394468
A--12520,4.677591951,-74.14756251
A--12521,4.675740284,-74.14610601
A--12522,4.673623117,-74.14358334
A--12523,4.678042451,-74.13933801
A--12524,4.680832451,-74.13476234
A--12525,4.684278117,-74.13165234
A--12526,4.687062118,-74.12983417
A--12527,4.681065784,-74.13464467
A--12528,4.67008595,-74.14374801
A--12529,4.66872045,-74.14115117
A--12530,4.67032595,-74.13887634
A--12531,4.67148545,-74.13722767
A--12532,4.675747284,-74.14022167
A--12541,4.50168628,-74.10556465
A--12542,4.504267446,-74.10434182
A--12543,4.506729613,-74.10594532
A--12544,4.506724178,-74.10947432
A--12545,4.506770446,-74.11239482
A--12561,4.683187149,-74.16463408
A--12563,4.505661946,-74.11346683
A--12564,4.504854113,-74.11069932
A--12565,4.503662113,-74.10828482
A--12566,4.504278113,-74.10695865
A--12567,4.505212613,-74.10501932
A--12568,4.50518778,-74.10602915
A--12569,4.50395578,-74.10714115
A--12570,4.503641658,-74.10810422
A--12571,4.504918113,-74.11068699
A--12572,4.505375446,-74.11290449
A--12573,4.511683446,-74.11496816
A--12574,4.514264613,-74.11587466
A--12575,4.50199928,-74.11645749
A--12576,4.50008028,-74.11567649
A--12577,4.497027446,-74.11423199
A--12580,4.496151113,-74.11797283
A--12581,4.502511243,-74.11600353
A--12582,4.531629664,-74.11951188
A--12584,4.53147094,-74.11949209
A--12585,4.531346719,-74.1194619
A--12586,4.531141198,-74.11946803
A--12587,4.530950995,-74.11944172
A--12588,4.531520934,-74.11922719
A--12589,4.531326768,-74.11920604
A--12590,4.531199121,-74.11920904
A--12591,4.530986508,-74.11917647
A--12592,4.541973447,-74.11879749
A--12593,4.542097281,-74.11892249
A--12594,4.540019614,-74.11706699
A--12595,4.539983781,-74.11693716
A--12596,4.537908114,-74.11484333
A--12597,4.538397614,-74.11525566
A--12598,4.523900613,-74.12287166
A--12599,4.523654753,-74.12314069
A--126,4.708245785,-74.1296375
A--12601,4.52062778,-74.1229645
A--12602,4.520516447,-74.1223685
A--12603,4.51762628,-74.1220495
A--12604,4.517300113,-74.12157816
A--12605,4.510111843,-74.11909179
A--12606,4.510378446,-74.11855533
A--12607,4.503949254,-74.11492429
A--12610,4.502257446,-74.11253699
A--12612,4.501199113,-74.11043182
A--12614,4.499434446,-74.10820016
A--12615,4.52254928,-74.12041416
A--12616,4.522123447,-74.12121816
A--12617,4.51810928,-74.12029733
A--12618,4.515682947,-74.11805883
A--12620,4.51432128,-74.11767266
A--12621,4.513180947,-74.120135
A--12622,4.51339378,-74.11793416
A--12623,4.512092947,-74.12000483
A--12624,4.51140278,-74.11838049
A--12625,4.514544947,-74.12138016
A--12626,4.492581204,-74.11883041
A--12627,4.492391279,-74.11872666
A--12628,4.483143946,-74.12077566
A--12629,4.482903279,-74.12080133
A--12630,4.477796946,-74.12212566
A--12631,4.476624612,-74.12231
A--12632,4.473988446,-74.12327833
A--12633,4.472368279,-74.12319166
A--12634,4.470862945,-74.1251955
A--12635,4.53490628,-74.11519399
A--12636,4.53514578,-74.11570699
A--12637,4.53453428,-74.11374716
A--12638,4.53433478,-74.11329649
A--12639,4.534375947,-74.11068332
A--12640,4.534335614,-74.11081766
A--12641,4.53456778,-74.10887882
A--12642,4.534495614,-74.10853966
A--12643,4.533610887,-74.10578047
A--12644,4.534719447,-74.11783466
A--12645,4.53276328,-74.11552666
A--12646,4.527491447,-74.11461866
A--12647,4.526642614,-74.11486099
A--12648,4.52665128,-74.11704583
A--12651,4.509414946,-74.11090632
A--12652,4.509273446,-74.10911949
A--12653,4.509171613,-74.10834482
A--12654,4.50912378,-74.10672182
A--12655,4.509131113,-74.10639899
A--12656,4.509960946,-74.10426949
A--12657,4.50946128,-74.10186415
A--12658,4.508693113,-74.09994082
A--12659,4.50569828,-74.10034982
A--12660,4.505337446,-74.10187298
A--12661,4.507489946,-74.10441199
A--12662,4.52534909,-74.12129124
A--12663,4.521037947,-74.12042983
A--12664,4.531813167,-74.11951367
A--12666,4.554057114,-74.11671999
A--12667,4.553766614,-74.11665133
A--12668,4.555013281,-74.11609383
A--12669,4.555221614,-74.11638599
A--12670,4.555028614,-74.11432816
A--12671,4.555000948,-74.11402483
A--12672,4.555682448,-74.11082466
A--12673,4.554999614,-74.10811766
A--12674,4.556897948,-74.10824666
A--12675,4.557136821,-74.1107301
A--12676,4.556851948,-74.11216266
A--12677,4.555540228,-74.1212233
A--12678,4.555609057,-74.12122945
A--12679,4.555653776,-74.12123468
A--12680,4.548612281,-74.11363183
A--12681,4.548134781,-74.11160916
A--12682,4.547686947,-74.11037199
A--12683,4.547055324,-74.1083232
A--12684,4.546521447,-74.10954582
A--12685,4.547898864,-74.11255725
A--12686,4.548939947,-74.11287549
A--12687,4.553236281,-74.11493683
A--12688,4.553277781,-74.11501366
A--12689,4.554034781,-74.11074282
A--12690,4.554310614,-74.11100799
A--12691,4.551731947,-74.10810999
A--12692,4.551818614,-74.10799449
A--12693,4.550655614,-74.10789166
A--12694,4.550434114,-74.10781966
A--12695,4.548791447,-74.10580265
A--12696,4.548845281,-74.10565282
A--12697,4.554173781,-74.11304632
A--12698,4.554616614,-74.11280132
A--12699,4.546305936,-74.10374795
A--127,4.708330451,-74.1296295
A--12701,4.714065442,-74.11459297
A--12702,4.716077977,-74.11345496
A--12703,4.713067201,-74.11220413
A--12704,4.497969407,-74.10771001
A--12705,4.716228068,-74.09256011
A--12706,4.721068486,-74.0958372
A--12708,4.72520404,-74.09092351
A--12709,4.725843266,-74.09052639
A--12710,4.701565151,-74.0920313
A--12711,4.714824907,-74.12038631
A--12712,4.618623054,-74.1732421
A--12713,4.618835156,-74.17286431
A--12715,4.495418279,-74.11612066
A--12716,4.492994092,-74.11604168
A--12717,4.492200613,-74.11435816
A--12718,4.493246499,-74.11550967
A--12719,4.49035309,-74.11486881
A--12720,4.495291167,-74.11607794
A--12721,4.498412062,-74.11427253
A--12722,4.500495831,-74.11622846
A--12733,4.688755775,-74.11025992
A--12734,4.673196092,-74.13769005
A--12735,4.712983553,-74.1227305
A--12736,4.712235507,-74.12441963
A--12737,4.713684286,-74.12618156
A--12739,4.717345838,-74.12248659
A--12740,4.718335277,-74.12117819
A--12741,4.716756883,-74.11739597
A--12742,4.719523299,-74.11740768
A--12743,4.721424637,-74.11537431
A--12744,4.724098243,-74.11226464
A--12745,4.726154374,-74.11218197
A--12746,4.724126529,-74.11660915
A--12747,4.721523089,-74.11667313
A--12748,4.721878363,-74.11854922
A--12749,4.727953109,-74.11756217
A--12750,4.727827516,-74.11605519
A--12751,4.729153988,-74.11431194
A--12753,4.728070084,-74.11771143
A--12754,4.726269569,-74.12057004
A--12755,4.726112961,-74.12046455
A--12756,4.725562563,-74.12218989
A--12765,4.754085504,-74.05883316
A--12766,4.752502173,-74.06032753
A--12768,4.750333107,-74.06289352
A--12769,4.752044997,-74.06500445
A--12772,4.496691856,-74.11485569
A--12780,4.752040512,-74.06522745
A--12789,4.721954747,-74.09292459
A--12790,4.718048192,-74.09147104
A--12791,4.724762301,-74.08903036
A--12792,4.728511215,-74.08834402
A--12793,4.555589046,-74.09764724
A--12795,4.725540813,-74.12196407
A--12797,4.581834775,-74.16214506
A--12804,4.552567426,-74.13710302
A--12805,4.560520731,-74.13894198
A--12806,4.70955973,-74.11370436
A--12807,4.57126605,-74.11533275
A--12808,4.570619767,-74.11353969
A--12809,4.56938634,-74.11459983
A--12810,4.567828462,-74.11446205
A--12811,4.715098041,-74.0999904
A--12816,4.715310947,-74.11647282
A--12817,4.719349534,-74.11936028
A--12818,4.723005746,-74.12212971
A--12819,4.712745476,-74.11230144
A--12820,4.714088381,-74.11128224
A--12821,4.554185614,-74.13964134
A--12822,4.550921448,-74.14207617
A--12823,4.549162114,-74.14177284
A--12824,4.546190114,-74.14186767
A--12825,4.544662947,-74.14310518
A--12826,4.543651614,-74.14413934
A--12827,4.542296114,-74.14486768
A--12828,4.541554281,-74.14659334
A--12829,4.540094114,-74.14645151
A--12830,4.538957947,-74.14601801
A--12831,4.539065281,-74.14522151
A--12832,4.540148947,-74.14642551
A--12833,4.542104781,-74.14615834
A--12834,4.542323447,-74.14456251
A--12835,4.544067114,-74.14368084
A--12836,4.544691281,-74.14274618
A--12837,4.545966281,-74.14190217
A--12838,4.548418281,-74.14160467
A--12839,4.550682447,-74.14195667
A--12840,4.554069448,-74.13978784
A--12841,4.633723558,-74.17945399
A--12842,4.637160335,-74.17396987
A--12843,4.540069447,-74.14816484
A--12844,4.538335114,-74.14863234
A--12845,4.53639678,-74.14742618
A--12846,4.53452528,-74.14717184
A--12847,4.533507447,-74.14707951
A--12848,4.53329878,-74.14681218
A--12849,4.534919947,-74.14714618
A--12850,4.536061947,-74.14719968
A--12851,4.538337947,-74.14858751
A--12852,4.539985114,-74.14817718
A--12853,4.539407281,-74.14679718
A--12854,4.565771781,-74.14646201
A--12855,4.563766281,-74.14632401
A--12856,4.562716781,-74.14987568
A--12857,4.562710555,-74.15210573
A--12858,4.565309115,-74.15532735
A--12859,4.565148948,-74.15501968
A--12860,4.562615948,-74.15219585
A--12861,4.562834448,-74.14932818
A--12862,4.563622948,-74.14667584
A--12863,4.564526448,-74.14371718
A--12864,4.559048281,-74.14963985
A--12865,4.557927614,-74.15098668
A--12866,4.555024948,-74.15166935
A--12867,4.552817448,-74.15180535
A--12868,4.552756448,-74.15173418
A--12869,4.553825948,-74.15188235
A--12870,4.555326614,-74.15145818
A--12871,4.557537281,-74.15114051
A--12872,4.559097781,-74.14953635
A--12873,4.553142281,-74.14178084
A--12874,4.553380448,-74.14382518
A--12875,4.551899114,-74.14498918
A--12876,4.550609114,-74.14646284
A--12877,4.548283947,-74.14777084
A--12878,4.546897781,-74.14949551
A--12879,4.546870781,-74.14959318
A--12880,4.547802947,-74.14784118
A--12881,4.550517281,-74.14669334
A--12882,4.551477281,-74.14523351
A--12883,4.553267614,-74.14392734
A--12884,4.553166114,-74.14167417
A--12887,4.545719985,-74.15205581
A--12888,4.548388365,-74.15487884
A--12889,4.546909495,-74.1588377
A--12890,4.549031767,-74.15586062
A--12891,4.548478929,-74.15496888
A--12892,4.545689532,-74.15215978
A--129,4.698757451,-74.12380066
A--12903,4.620677446,-74.16853487
A--12904,4.624220399,-74.17660032
A--12909,4.586016021,-74.13104465
A--12933,4.680754424,-74.15326534
A--12938,4.603299587,-74.19412999
A--12957,4.602782125,-74.14361969
A--12958,4.600810288,-74.14705927
A--130,4.690698618,-74.11720999
A--132,4.711454285,-74.12438833
A--133,4.695821951,-74.11086566
A--135,4.717131452,-74.14023617
A--137,4.688854118,-74.12947817
A--138,4.711202618,-74.13620034
A--139,4.692762118,-74.135976
A--140,4.691855784,-74.1333835
A--141,4.690337784,-74.132762
A--143,4.695651784,-74.11883516
A--144,4.696596784,-74.12041183
A--146,4.698220618,-74.11982583
A--147,4.695329451,-74.118995
A--148,4.689593784,-74.16335202
A--150,4.681778451,-74.15584602
A--152,4.670544617,-74.15175385
A--153,4.673679117,-74.15266485
A--157,4.668261284,-74.12843967
A--158,4.671312784,-74.12613083
A--159,4.691109451,-74.16219702
A--16,4.551250781,-74.09006214
A--160,4.67005045,-74.14374168
A--161,4.664323117,-74.1316445
A--162,4.679370451,-74.13192167
A--165,4.675826284,-74.14030034
A--166,4.677999617,-74.14210784
A--167,4.680007284,-74.14408118
A--168,4.673706284,-74.14349601
A--17,4.548508614,-74.08904998
A--170,4.678084451,-74.13949634
A--172,4.680346284,-74.13564517
A--173,4.657013617,-74.13855067
A--174,4.661152617,-74.134105
A--176,4.667009056,-74.12975572
A--178,4.663850784,-74.13235084
A--179,4.678072784,-74.13929251
A--18,4.550206114,-74.08790081
A--181,4.680858284,-74.1347385
A--184,4.684356951,-74.13161767
A--185,4.687141951,-74.12977417
A--186,4.676460784,-74.128991
A--189,4.668373284,-74.12861433
A--19,4.550821614,-74.08638214
A--193,4.670165117,-74.15326501
A--195,4.673288784,-74.14705401
A--197,4.678644617,-74.14690484
A--20,4.547989114,-74.08388481
A--203,4.677515451,-74.14752668
A--204,4.675631117,-74.14602134
A--205,4.682124951,-74.13250384
A--21,4.545636114,-74.08361531
A--210,4.66875645,-74.14111717
A--211,4.67039945,-74.13878251
A--212,4.670939117,-74.13728901
A--214,4.680883451,-74.13156884
A--215,4.501647613,-74.08616898
A--216,4.50521678,-74.08823748
A--217,4.506657613,-74.08860748
A--218,4.51217428,-74.08833164
A--219,4.51513828,-74.08875314
A--22,4.541211447,-74.08368847
A--220,4.517359113,-74.09005081
A--221,4.519479113,-74.09103431
A--222,4.52148028,-74.08891898
A--223,4.524221947,-74.08751164
A--224,4.528682114,-74.08601448
A--227,4.529875313,-74.08675693
A--228,4.524465947,-74.08740148
A--229,4.521556447,-74.08888848
A--23,4.53745328,-74.08362881
A--230,4.515035447,-74.08877831
A--231,4.512106113,-74.08839014
A--232,4.506640613,-74.08867814
A--233,4.505260946,-74.08845981
A--235,4.564826948,-74.10839182
A--236,4.566881115,-74.10982616
A--237,4.568661281,-74.11140049
A--238,4.570584948,-74.11342166
A--239,4.572847448,-74.11357766
A--24,4.533813947,-74.08525914
A--240,4.574511948,-74.11189166
A--241,4.573591483,-74.11010743
A--242,4.573883781,-74.10702549
A--243,4.571996948,-74.10561715
A--244,4.569105448,-74.10535999
A--25,4.532573114,-74.08659981
A--26,4.533957411,-74.08507461
A--27,4.53759128,-74.08358731
A--28,4.54162528,-74.08372564
A--29,4.545251614,-74.08353181
A--30,4.547953781,-74.08381047
A--31,4.551020281,-74.08635464
A--32,4.550168781,-74.08796798
A--33,4.548329781,-74.08893464
A--34,4.551235614,-74.09003748
A--35,4.54034828,-74.08819898
A--36,4.540430114,-74.09051081
A--37,4.538055947,-74.09126348
A--38,4.534455114,-74.09071498
A--39,4.532501447,-74.09071498
A--40,4.529598614,-74.09165698
A--41,4.527338447,-74.09291198
A--42,4.526142947,-74.09199315
A--43,4.524707947,-74.09021731
A--45,4.526064613,-74.09210548
A--46,4.527246613,-74.09298798
A--47,4.529574114,-74.09173065
A--48,4.53214228,-74.09068031
A--49,4.53787128,-74.09126498
A--50,4.540418087,-74.09060664
A--51,4.540401947,-74.08804564
A--52,4.546174114,-74.09166998
A--53,4.544732114,-74.08945598
A--54,4.542831447,-74.08773848
A--55,4.542483114,-74.08462614
A--56,4.543043447,-74.08608864
A--57,4.542977114,-74.08781431
A--58,4.544524281,-74.08955414
A--59,4.546451781,-74.09186348
A--60,4.561372041,-74.10087507
A--61,4.557562585,-74.09830565
A--65,4.553407947,-74.09779382
A--66,4.551537781,-74.09853698
A--67,4.549187614,-74.10060632
A--68,4.549070947,-74.10062398
A--69,4.551349781,-74.09861498
A--70,4.553531614,-74.09766748
A--71,4.555167281,-74.09761332
A--72,4.556994614,-74.09790398
A--73,4.558568281,-74.09865032
A--74,4.560670948,-74.09869215
A--79,4.681396211,-74.12085749
A--80,4.681607397,-74.12100268
A--81,4.681794417,-74.12113733
A--82,4.682000567,-74.12128632
A--83,4.682149301,-74.1213843
A--90,4.680990389,-74.12139542
A--92,4.684536451,-74.11417783
A--93,4.691075951,-74.10858932
A--94,4.693554784,-74.11931566
A--96,4.693807951,-74.12298216
A--97,4.705424285,-74.13672717
A--9820,4.714903826,-74.1421178
A--99,4.708258951,-74.14050717
A--990,4.695839369,-74.11575014
A--995,4.700998745,-74.11991503
D--11377,4.622154116,-74.0666823
D--11378,4.624979449,-74.06588863
D--11379,4.628249616,-74.06504813
D--11380,4.632089283,-74.06393579
D--11381,4.637046783,-74.06339729
D--11382,4.643012783,-74.06188279
D--11383,4.646546616,-74.06039813
D--11384,4.650352616,-74.05846029
D--11385,4.653803285,-74.05575663
D--11386,4.656534159,-74.05436287
D--11388,4.65598295,-74.05962313
D--11389,4.652955449,-74.06299913
D--11390,4.647279616,-74.06389146
D--11391,4.642663949,-74.06469663
D--11392,4.63944945,-74.06521763
D--11393,4.635577616,-74.06587946
D--11394,4.631152949,-74.06660713
D--11395,4.625635616,-74.06750046
D--11408,4.654069541,-74.05586259
D--11409,4.650477283,-74.05856912
D--11410,4.646124616,-74.06094679
D--11411,4.641840116,-74.06240646
D--11412,4.637923116,-74.06336646
D--11413,4.632097616,-74.0640988
D--11414,4.627951782,-74.06530363
D--11415,4.624314783,-74.06622213
D--11416,4.620516283,-74.06752763
D--11423,4.61562099,-74.06900569
D--11424,4.615474466,-74.06920273
D--11439,4.65687395,-74.05855496
D--11471,4.66188145,-74.05747862
D--11474,4.749060619,-74.10033065
D--11475,4.750387829,-74.10367385
D--11476,4.748639119,-74.09997132
D--11504,4.694813784,-74.03281411
D--11505,4.691937284,-74.03393444
D--11506,4.680978784,-74.03772828
D--11507,4.67505545,-74.04107195
D--11508,4.669264284,-74.04495695
D--11509,4.666823284,-74.04609045
D--11510,4.662821117,-74.04905045
D--11511,4.657318283,-74.05403645
D--11517,4.682000117,-74.04375128
D--11518,4.67947895,-74.04504995
D--11519,4.674702117,-74.04747345
D--11520,4.670090117,-74.05003012
D--11521,4.667395284,-74.05185879
D--11522,4.660412283,-74.05657662
D--11557,4.690376618,-74.1314315
D--11558,4.694221784,-74.136064
D--11559,4.697834061,-74.14077287
D--11561,4.692797784,-74.13598867
D--11562,4.690347951,-74.132756
D--11595,4.66582745,-74.04639745
D--11596,4.670699117,-74.04406928
D--11597,4.67455595,-74.04130528
D--11598,4.68041045,-74.03768044
D--11599,4.692500117,-74.03342527
D--11675,4.660114117,-74.05142712
D--11676,4.685684101,-74.03528386
D--11678,4.688957117,-74.03456544
D--11681,4.693363784,-74.03313344
D--11683,4.696859451,-74.03125911
D--11684,4.700087284,-74.0286786
D--11686,4.705220118,-74.02846194
D--11688,4.708917777,-74.02848252
D--11690,4.711922118,-74.02983227
D--11692,4.711192785,-74.0291841
D--11694,4.705250578,-74.02872972
D--11696,4.700940784,-74.02875727
D--11697,4.695446451,-74.03241477
D--11699,4.692730617,-74.03365794
D--11701,4.689506784,-74.03484778
D--11702,4.678155617,-74.03976661
D--11704,4.66054595,-74.05120812
D--11705,4.663233117,-74.05463829
D--11706,4.684453784,-74.03613711
D--11720,4.531094947,-74.11877783
D--11721,4.547769447,-74.12111066
D--11722,4.549381447,-74.12120933
D--11723,4.629130616,-74.08945881
D--11725,4.629593616,-74.08355681
D--11727,4.629695783,-74.08375131
D--11739,4.533150614,-74.12027383
D--11802,4.662353617,-74.04932078
D--12331,4.614851963,-74.06940454
D--12332,4.614860446,-74.06932052
D--12333,4.615569586,-74.06916969
D--12334,4.615586579,-74.06903541
D--12404,4.726316793,-74.12521788
D--12405,4.660493059,-74.06359713
D--12406,4.715307967,-74.11648408
D--12407,4.715117488,-74.11656778
D--12410,4.717028952,-74.11776549
D--12411,4.719336785,-74.11941966
D--12412,4.72299809,-74.12217408
D--12413,4.723274235,-74.12260865
D--12414,4.71952894,-74.11972269
D--12415,4.716807351,-74.11779296
D--12920,4.571771213,-74.09838083
D--12921,4.571556303,-74.09848115
D--12922,4.61016686,-74.07186745
D--12923,4.61119422,-74.07130846
D--12924,4.611362795,-74.07129101
D--12925,4.610384055,-74.07181079
D--140,4.691855784,-74.1333835
D--1411,4.735722251,-74.08126348
